ID,Square_Feet,Bedrooms,Bathrooms,Location,Year_Built,Condition,Price
8107,3992,4.0,1,Suburban,1981,New,961080.0
8108,2659,,2,Suburban,1954,Average,396440.0
8109,824,1.0,3,Rural,2012,New,162320.0
8110,4303,2.0,1,Urban,2018,Old,665450.0
8111,1937,2.0,2,Suburban,2003,Good,397400.0
8112,1989,5.0,3,Suburban,1987,Good,426800.0
8113,4896,4.0,1,Suburban,1958,Good,959200.0
8114,3957,4.0,1,Urban,2010,New,1219100.0
8115,3167,5.0,2,Urban,1970,Old,482050.0
8116,2541,1.0,2,Rural,1985,Old,210690.0
8117,4488,4.0,1,Urban,1950,Average,869600.0
8118,4546,2.0,1,Urban,1971,Average,882200.0
8119,1697,1.0,3,Urban,1964,Average,305400.0
8120,4823,3.0,3,Rural,1995,Old,451070.0
8121,1516,3.0,1,Urban,2014,Good,405000.0
8122,4767,,2,Suburban,1955,Good,905400.0
8123,4821,2.0,2,Urban,1989,Average,960200.0
8124,4015,3.0,1,Suburban,1984,Average,638400.0
8125,1190,2.0,3,Suburban,2010,New,307600.0
8126,4684,5.0,1,Urban,1972,New,1409200.0
8127,2499,4.0,2,Rural,1969,Old,220910.0
8128,3837,1.0,1,Suburban,1977,New,889880.0
8129,1032,4.0,1,Urban,1986,Average,214400.0
8130,2726,5.0,3,Urban,1956,Average,543200.0
8131,3931,3.0,2,Urban,1998,Average,801200.0
8132,4106,2.0,2,Suburban,1973,Good,801200.0
8133,3524,2.0,1,Urban,1962,Average,645253.9782241291
8134,1033,5.0,2,Urban,1956,New,302900.0
8135,2191,1.0,2,Urban,1964,Old,289650.0
8136,3692,4.0,2,Urban,1972,New,1106600.0
8137,2055,3.0,2,Urban,2018,Good,548750.0
8138,3338,1.0,3,Suburban,2009,New,812120.0
8139,4490,5.0,3,Urban,1959,New,1348000.0
8140,1689,5.0,3,Suburban,2000,Good,379800.0
8141,1545,2.0,3,Rural,2013,New,303100.0
8142,2519,3.0,3,Urban,2020,Good,671750.0
8143,1227,1.0,2,Suburban,2005,New,296480.0
8144,1531,2.0,1,Suburban,1981,Good,289200.0
8145,1599,3.0,1,Suburban,1972,Old,175880.0
8146,1635,4.0,3,Urban,2003,Old,280250.0
8147,934,4.0,2,Urban,2022,Good,282500.0
8148,3338,2.0,3,Suburban,2019,Average,565080.0
8149,4518,1.0,1,Urban,2010,Good,1131500.0
8150,840,3.0,2,Suburban,1969,New,187600.0
8151,4167,4.0,2,Suburban,2002,Average,695720.0
8152,3215,4.0,2,Urban,1964,Average,634000.0
8153,2840,1.0,1,Suburban,1978,Average,424400.0
8154,3749,2.0,1,Suburban,2019,Good,770800.0
8155,4266,5.0,3,Urban,2014,Good,1122500.0
8156,3888,3.0,3,Suburban,2011,Average,655080.0
8157,1915,4.0,1,Urban,2019,Good,519750.0
8158,3390,5.0,3,Suburban,1965,Old,413800.0
8159,4373,1.0,1,Suburban,2003,New,1044520.0
8160,3778,2.0,2,Suburban,1956,New,869720.0
8161,3247,3.0,3,Urban,2009,New,1005100.0
8162,2030,1.0,1,Urban,1959,Good,458500.0
8163,3466,2.0,1,Rural,2002,New,627880.0
8164,3394,1.0,1,Urban,1957,Old,458100.0
8165,4230,4.0,3,Suburban,1986,New,1033200.0
8166,3717,4.0,3,Rural,1953,Old,319530.0
8167,3752,5.0,2,Urban,1972,Good,947000.0
8168,2795,1.0,3,Urban,1958,Good,658750.0
8169,4691,4.0,3,Suburban,1987,New,1144840.0
8170,1106,2.0,3,Rural,1994,Average,138720.0
8171,2162,5.0,2,Urban,1994,Old,355300.0
8172,2902,3.0,2,Suburban,1967,Average,448320.0
8173,3830,1.0,2,Rural,1995,Old,336700.0
8174,1132,4.0,3,Urban,1951,Good,266000.0
8175,3552,2.0,1,Urban,1997,Good,887000.0
8176,1042,1.0,3,Suburban,1966,Old,93040.0
8177,2684,,2,Urban,1965,Old,374600.0
8178,2232,5.0,3,Suburban,1994,Good,482400.0
8179,3350,4.0,3,Suburban,1997,Old,431000.0
8180,1102,4.0,1,Urban,1973,Old,150461.05105224825
8181,3909,,1,Suburban,2014,Average,671440.0
8182,2986,2.0,3,Urban,1982,New,889800.0
8183,2350,1.0,2,Urban,1953,Average,420000.0
8184,2592,,3,Urban,1950,Good,610000.0
8185,1446,1.0,3,Suburban,1982,Average,215360.0
8186,1512,5.0,3,Urban,2011,Good,431000.0
8187,1337,3.0,2,Urban,1952,Old,169550.0
8188,1034,1.0,2,Rural,1994,New,187883.7299705642
8189,3196,4.0,2,Rural,1970,Good,476400.0
8190,2304,4.0,2,Urban,2013,New,731200.0
8191,2174,4.0,2,Urban,2022,New,701200.0
8192,2709,2.0,3,Suburban,2006,Average,451440.0
8193,1715,2.0,2,Suburban,1989,Good,339000.0
8194,4758,2.0,3,Rural,2011,Average,593960.0
8195,880,4.0,3,Urban,1992,Old,156000.0
8196,2883,1.0,3,Urban,1995,Old,429450.0
8197,3488,4.0,1,Suburban,2021,Good,740600.0
8198,2490,1.0,2,Suburban,1973,Good,430465.8849020614
8199,1556,2.0,2,Suburban,1973,Old,166720.0
8200,3470,3.0,3,Suburban,1959,Good,675000.0
8201,4551,2.0,1,Suburban,2017,Average,747160.0
8202,4352,5.0,2,Urban,2006,Average,913400.0
8203,1267,1.0,3,Suburban,1993,Good,248400.0
8204,2294,3.0,1,Urban,2022,Average,492800.0
8205,1819,2.0,3,Urban,1997,Good,463750.0
8206,1701,3.0,1,Rural,1976,Average,192120.0
8207,1472,4.0,3,Suburban,1979,Average,246520.0
8208,1238,1.0,2,Urban,1995,New,363400.0
8209,2876,5.0,3,Urban,1961,Average,578200.0
8210,1244,4.0,3,Urban,2009,Good,383055.9912138878
8211,1765,3.0,1,Urban,1968,Average,333000.0
8212,4590,2.0,1,Suburban,2017,Average,753400.0
8213,1263,1.0,2,Suburban,2003,Old,151560.0
8214,2998,5.0,3,Urban,1983,Good,774500.0
8215,3087,2.0,1,Urban,1956,Average,575400.0
8216,4565,5.0,2,Urban,1991,New,1397500.0
8217,3976,1.0,2,Urban,2017,Old,610400.0
8218,4808,3.0,1,Urban,2002,New,1456400.0
8219,4304,5.0,1,Suburban,1957,New,1021960.0
8220,1712,1.0,3,Suburban,1971,Old,178440.0
8221,1296,5.0,2,Rural,1975,New,245280.0
8222,2263,,1,Suburban,2012,Good,466600.0
8223,1293,5.0,2,Suburban,1995,Good,281014.2027220665
8224,2226,2.0,3,Urban,1993,New,672800.0
8225,2492,2.0,1,Urban,2011,Good,636000.0
8226,2593,1.0,2,Suburban,1985,Average,396880.0
8227,3523,4.0,1,Urban,1990,Average,716600.0
8228,1458,,3,Suburban,1976,Average,251280.0
8229,1349,3.0,3,Urban,2019,New,445700.0
8230,1442,2.0,3,Rural,1990,New,261560.0
8231,1007,4.0,3,Urban,1954,Good,237750.0
8232,3297,2.0,1,Urban,2006,Good,832250.0
8233,4990,4.0,1,Suburban,1978,Good,998000.0
8234,2683,4.0,2,Urban,1961,New,792900.0
8235,3686,3.0,2,Suburban,1974,Good,728200.0
8236,1277,4.0,1,Urban,1983,Average,260400.0
8237,1561,3.0,1,Suburban,1973,Average,234760.0
8238,989,1.0,2,Urban,2012,Old,157350.0
8239,1555,2.0,1,Urban,2012,Old,247250.0
8240,2246,3.0,3,Suburban,1959,Old,250520.0
8241,2463,2.0,3,Urban,1954,Average,458600.0
8242,2635,5.0,3,Urban,2002,New,834500.0
8243,4950,1.0,2,Suburban,1977,Good,964000.0
8244,4860,5.0,1,Rural,2014,Good,775000.0
8245,4412,5.0,2,Urban,1994,New,1354600.0
8246,2489,4.0,2,Urban,2015,Old,415350.0
8247,2116,4.0,1,Suburban,1998,New,527840.0
8248,3986,5.0,2,Suburban,1989,Average,663760.0
8249,4820,4.0,3,Rural,2015,New,914600.0
8250,1945,2.0,1,Urban,1957,Average,348000.0
8251,1360,4.0,3,Suburban,1976,Average,225600.0
8252,2712,5.0,3,Urban,1966,Old,414800.0
8253,2664,4.0,1,Urban,2017,Good,705000.0
8254,1096,4.0,3,Urban,1993,Old,189400.0
8255,3209,,3,Urban,1980,Average,643800.0
8256,3436,3.0,3,Suburban,1954,Old,388320.0
8257,2261,5.0,1,Urban,2009,Good,624268.4894712057
8258,3068,2.0,1,Suburban,1968,Old,338160.0
8259,1794,1.0,1,Suburban,1991,Average,270040.0
8260,807,1.0,2,Urban,1972,Good,170750.0
8261,3391,5.0,3,Suburban,1966,Old,414920.0
8262,3315,2.0,2,Rural,2007,New,610700.0
8263,2217,2.0,2,Suburban,1998,Good,448400.0
8264,3116,2.0,3,Urban,1952,Old,431400.0
8265,4732,3.0,1,Urban,1994,New,1502105.971493536
8266,2087,5.0,2,Urban,1984,Good,542750.0
8267,3644,1.0,1,Urban,1951,New,1036200.0
8268,1918,2.0,1,Urban,1996,Old,285700.0
8269,1352,5.0,3,Suburban,1952,New,318480.0
8270,1460,1.0,2,Urban,1978,New,413000.0
8271,1515,3.0,2,Urban,1969,Average,289000.0
8272,4385,4.0,1,Urban,1983,New,1320500.0
8273,4561,1.0,3,Urban,1989,Good,1131250.0
8274,3329,1.0,2,Urban,2014,New,1009700.0
8275,4770,,1,Urban,2012,New,1435000.0
8276,4207,4.0,1,Suburban,2005,Good,868400.0
8277,2258,2.0,1,Suburban,1981,Old,253960.0
8278,4067,4.0,3,Urban,2015,Old,657050.0
8279,1654,1.0,3,Rural,1990,New,289720.0
8280,4337,3.0,1,Suburban,1978,Good,857400.0
8281,2697,1.0,1,Urban,2000,New,801100.0
8282,1072,3.0,3,Urban,1961,Good,251000.0
8283,4887,5.0,1,Urban,1993,Good,1246750.0
8284,2072,3.0,1,Urban,1959,Old,281800.0
8285,4819,1.0,3,Urban,1958,New,1405700.0
8286,1615,4.0,1,Suburban,1978,New,387600.0
8287,1722,1.0,1,Suburban,1978,New,383280.0
8288,2064,1.0,1,Urban,2010,New,621200.0
8289,4524,5.0,3,Urban,2013,New,1412200.0
8290,3587,2.0,3,Urban,1952,New,1040100.0
8291,3522,1.0,3,Rural,1953,Average,377640.0
8292,3350,5.0,2,Urban,2004,New,1046000.0
8293,3749,4.0,2,Urban,1963,Average,739800.0
8294,2473,5.0,2,Urban,1977,Average,508600.0
8295,3892,5.0,2,Suburban,2012,Average,671720.0
8296,3638,3.0,3,Urban,1988,New,1101400.0
8297,2466,2.0,1,Suburban,2013,Good,508200.0
8298,2995,2.0,3,Urban,2009,Old,470250.0
8299,2184,4.0,2,Urban,1969,Good,542000.0
8300,4754,5.0,3,Urban,1977,Good,1207500.0
8301,3699,4.0,1,Suburban,1963,New,872760.0
8302,860,4.0,2,Urban,2007,Good,249000.0
8303,4747,2.0,1,Suburban,1988,Good,939400.0
8304,3090,2.0,1,Urban,2007,New,936000.0
8305,1272,2.0,1,Urban,1964,New,347600.0
8306,1758,1.0,2,Suburban,2022,Old,229960.0
8307,1332,5.0,3,Urban,1952,Old,193800.0
8308,1293,4.0,2,Urban,1954,Average,239600.0
8309,881,5.0,2,Urban,1991,Old,160150.0
8310,3770,4.0,3,Urban,1964,New,1204487.0922139592
8311,811,,3,Urban,1952,Good,186750.0
8312,1561,4.0,3,Urban,1984,New,484300.0
8313,3985,4.0,3,Urban,1956,New,1183500.0
8314,825,3.0,1,Urban,1973,Good,191250.0
8315,2606,3.0,2,Suburban,1980,Old,309720.0
8316,4957,1.0,2,Urban,1953,Good,1189250.0
8317,4459,2.0,2,Suburban,1952,New,1029160.0
8318,2325,4.0,3,Urban,1958,Old,338750.0
8319,1560,5.0,2,Suburban,2017,New,428400.0
8320,1394,3.0,1,Suburban,2009,New,355560.0
8321,1855,2.0,2,Suburban,1960,Old,189600.0
8322,2654,1.0,2,Suburban,1985,Good,512800.0
8323,3883,2.0,1,Urban,2021,Average,799600.0
8324,4716,4.0,1,Urban,1951,Old,680400.0
8325,4475,2.0,2,Suburban,1999,New,1080000.0
8326,2848,4.0,3,Urban,1952,New,838400.0
8327,2258,3.0,3,Urban,2016,Old,376700.0
8328,2019,3.0,2,Urban,2011,New,633700.0
8329,4981,4.0,2,Urban,1963,Average,986200.0
8330,2299,5.0,2,Suburban,1972,Old,284880.0
8331,2630,3.0,2,Urban,1965,New,771000.0
8332,4195,,3,Urban,1967,Average,848000.0
8333,2003,4.0,2,Rural,1962,New,349540.0
8334,3610,4.0,1,Urban,2005,Old,555966.1371966854
8335,3892,3.0,3,Urban,1994,Good,989000.0
8336,3844,5.0,3,Suburban,1989,Average,646040.0
8337,4314,4.0,1,Urban,1980,Old,649100.0
8338,2598,,2,Rural,1981,Old,231820.0
8339,3375,4.0,2,Urban,1950,Old,483250.0
8340,944,2.0,2,Urban,1984,Good,227000.0
8341,4726,2.0,2,Urban,1985,New,1409800.0
8342,2177,3.0,2,Suburban,2015,Good,467400.0
8343,3946,4.0,1,Rural,1978,Old,355140.0
8344,2625,3.0,2,Suburban,1992,Average,429000.0
8345,1593,1.0,1,Suburban,1978,New,352320.0
8346,2401,3.0,1,Urban,1992,Good,604250.0
8347,1910,3.0,1,Suburban,1968,Average,285600.0
8348,4853,2.0,2,Suburban,2013,Old,602360.0
8349,4737,2.0,2,Urban,1980,Average,934400.0
8350,4763,4.0,3,Suburban,1968,Average,762080.0
8351,1582,3.0,3,Suburban,1978,Old,189840.0
8352,1916,3.0,1,Suburban,2022,Good,417200.0
8353,2550,4.0,3,Urban,1956,Old,370500.0
8354,3376,5.0,1,Rural,2007,Average,444120.0
8355,4827,4.0,3,Urban,2009,Old,765050.0
8356,4136,2.0,2,Suburban,2000,New,999640.0
8357,2287,2.0,2,Urban,1999,New,692100.0
8358,4675,3.0,1,Rural,1970,Average,543000.0
8359,4431,2.0,1,Urban,1958,Old,624650.0
8360,4992,4.0,2,Suburban,1983,Average,808720.0
8361,4758,3.0,2,Urban,1983,Old,713700.0
8362,4197,4.0,2,Suburban,1996,New,1030280.0
8363,873,4.0,3,Rural,1973,New,162140.0
8364,2159,3.0,3,Rural,1977,Average,258080.0
8365,1891,5.0,3,Urban,1995,New,579939.4206434438
8366,2741,2.0,3,Urban,2000,Average,560200.0
8367,3948,1.0,1,Urban,1955,Good,934000.0
8368,2044,,1,Urban,2012,Average,412800.0
8369,2085,1.0,3,Suburban,2002,Old,271501.6075935792
8370,3836,2.0,1,Suburban,2013,Old,475320.0
8371,1570,5.0,3,Urban,2001,Old,278500.0
8372,2643,4.0,3,Urban,2009,Average,532084.3599908176
8373,873,3.0,2,Suburban,1990,Good,181600.0
8374,2460,5.0,3,Urban,1960,Average,494000.0
8375,1619,1.0,1,Urban,1953,Average,268800.0
8376,4618,2.0,3,Urban,1963,Good,1129500.0
8377,1131,2.0,2,Urban,1962,New,308300.0
8378,2221,3.0,1,Urban,1964,New,642300.0
8379,4455,4.0,2,Rural,1957,New,785900.0
8380,2491,5.0,3,Urban,1960,New,749300.0
8381,1027,5.0,3,Suburban,1972,New,260480.0
8382,3681,5.0,3,Suburban,1956,Good,734200.0
8383,3665,4.0,3,Suburban,2018,Good,783000.0
8384,3375,4.0,1,Urban,1981,Average,678000.0
8385,1264,4.0,3,Urban,1993,New,404200.0
8386,1077,3.0,2,Urban,1952,Old,130550.0
8387,4914,2.0,1,Suburban,1993,Good,977800.0
8388,865,1.0,1,Suburban,2018,Good,183000.0
8389,1202,4.0,1,Rural,2000,New,238360.0
8390,4783,2.0,2,Urban,2010,Old,734450.0
8391,4278,4.0,2,Urban,2000,Old,668700.0
8392,4244,1.0,2,Urban,1982,Good,1040000.0
8393,3839,4.0,2,Urban,1969,Average,758983.1080610249
8394,2237,2.0,3,Urban,1979,Old,326550.0
8395,1228,3.0,3,Suburban,1993,Average,211480.0
8396,3482,1.0,2,Urban,1978,New,1019600.0
8397,3577,2.0,2,Suburban,1970,New,835480.0
8398,4178,,3,Urban,2002,New,1297400.0
8399,1192,5.0,3,Urban,1960,Average,240400.0
8400,1141,5.0,2,Suburban,1959,Good,224200.0
8401,932,3.0,1,Urban,1984,Average,182400.0
8402,1064,4.0,1,Rural,1975,New,205657.3050428192
8403,4988,4.0,2,Suburban,1993,Old,618560.0
8404,2485,4.0,1,Suburban,1953,Good,472000.0
8405,2234,3.0,3,Rural,2006,Average,296080.0
8406,2460,5.0,1,Urban,1988,Old,389000.0
8407,4617,4.0,2,Urban,1990,Old,709550.0
8408,3154,3.0,1,Suburban,2016,New,784960.0
8409,1065,3.0,1,Urban,1985,New,316500.0
8410,1936,,1,Urban,1953,Old,247660.1183397176
8411,2190,4.0,3,Urban,1962,Good,541500.0
8412,1912,5.0,3,Urban,2019,Average,443400.0
8413,3034,1.0,3,Suburban,1956,Good,564800.0
8414,3666,3.0,2,Urban,1977,Good,910500.0
8415,3868,2.0,1,Urban,2008,Average,813074.3374757065
8416,2979,1.0,3,Urban,1986,Average,583800.0
8417,1434,3.0,3,Urban,1964,Average,272800.0
8418,4431,2.0,1,Suburban,1979,Good,867200.0
8419,2199,4.0,2,Suburban,1961,Good,427800.0
8420,3539,2.0,1,Urban,1979,Average,688800.0
8421,3970,3.0,2,Urban,1950,Old,562500.0
8422,2665,4.0,1,Urban,1985,Old,406750.0
8423,2755,5.0,3,Urban,1970,Average,563000.0
8424,3018,2.0,3,Suburban,1981,Good,596600.0
8425,2189,1.0,3,Urban,2012,Average,451800.0
8426,3930,4.0,2,Urban,1962,New,1274480.3439861515
8427,4914,4.0,1,Suburban,1986,Old,597680.0
8428,2049,5.0,2,Suburban,1993,Old,275880.0
8429,3966,2.0,3,Suburban,1970,Old,457920.0
8430,2045,1.0,2,Suburban,1967,Average,291200.0
8431,853,5.0,2,Urban,1995,New,287900.0
8432,3710,2.0,2,Urban,1996,Old,559500.0
8433,3196,1.0,1,Suburban,1975,New,734040.0
8434,1242,1.0,2,Urban,1954,Good,261500.0
8435,4411,3.0,2,Urban,1954,Good,1073750.0
8436,3207,1.0,2,Suburban,1980,Old,361840.0
8437,1622,2.0,3,Suburban,1977,Good,313400.0
8438,4502,5.0,3,Urban,2014,Average,928133.2228747888
8439,3739,5.0,1,Urban,1962,Good,928750.0
8440,1831,3.0,3,Suburban,1967,Average,281960.0
8441,2816,2.0,1,Urban,1973,Good,679000.0
8442,1362,,3,Urban,1978,New,388600.0
8443,3338,3.0,1,Suburban,1977,Good,656600.0
8444,1140,,1,Urban,1994,New,358000.0
8445,4575,2.0,1,Urban,1960,Average,877000.0
8446,3096,3.0,3,Urban,2000,Good,796000.0
8447,1034,5.0,2,Suburban,2008,Good,251800.0
8448,1916,3.0,3,Suburban,1962,New,443840.0
8449,2708,4.0,2,Suburban,1996,Good,564600.0
8450,2217,2.0,3,Urban,1992,Average,447400.0
8451,2091,3.0,2,Suburban,1973,New,491840.0
8452,4288,1.0,3,Suburban,1997,Average,685080.0
8453,4454,2.0,1,Urban,2012,Old,682100.0
8454,1328,3.0,1,Urban,1966,Average,243600.0
8455,4124,3.0,1,Suburban,2018,New,1019760.0
8456,2780,2.0,2,Rural,2003,Average,343600.0
8457,3739,5.0,2,Rural,1963,Good,560850.0
8458,2129,1.0,1,Urban,1964,Average,381800.0
8459,2033,2.0,2,Rural,2022,Good,333950.0
8460,2553,1.0,1,Urban,1959,New,716900.0
8461,3600,,3,Urban,1971,Good,873000.0
8462,3733,2.0,2,Rural,1962,Average,416960.0
8463,3559,3.0,2,Suburban,2014,Old,458080.0
8464,3575,,3,Suburban,1963,Good,720000.0
8465,4287,1.0,2,Suburban,1993,Old,504440.0
8466,4650,1.0,2,Suburban,1988,Old,543000.0
8467,3327,,2,Urban,1984,Old,500050.0
8468,1690,2.0,3,Rural,2014,Old,178100.0
8469,2865,,1,Rural,1976,Average,351800.0
8470,1988,1.0,1,Urban,1994,Good,483000.0
8471,1540,1.0,3,Urban,2006,New,470000.0
8472,2169,2.0,3,Urban,1971,New,633700.0
8473,2189,,3,Suburban,1983,Good,442800.0
8474,2800,4.0,1,Suburban,1958,New,652000.0
8475,2271,3.0,3,Rural,1999,Good,361650.0
8476,2336,1.0,1,Urban,2003,Average,462200.0
8477,1118,1.0,3,Suburban,2007,Good,232600.0
8478,3064,5.0,2,Suburban,2011,Average,538240.0
8479,2694,3.0,1,Urban,1987,Good,672500.0
8480,4511,4.0,1,Suburban,1976,Old,539320.0
8481,3622,5.0,3,Suburban,2013,Old,489640.0
8482,2075,4.0,2,Suburban,1952,Average,311000.0
8483,3883,5.0,1,Suburban,1960,New,923920.0
8484,1200,3.0,3,Suburban,1973,Old,139000.0
8485,1523,1.0,2,Urban,1978,Good,355750.0
8486,3129,4.0,1,Urban,2018,New,978700.0
8487,1935,3.0,3,Suburban,1957,New,443400.0
8488,3570,4.0,2,Urban,1968,Average,709000.0
8489,1067,3.0,1,Urban,2017,New,346937.21655676496
8490,1369,5.0,1,Urban,2018,Average,323800.0
8491,3356,3.0,2,Urban,1997,Old,517400.0
8492,2773,5.0,3,Suburban,1989,Old,363760.0
8493,1345,1.0,3,Suburban,2016,New,340800.0
8494,3622,5.0,2,Suburban,1965,New,871280.0
8495,1070,2.0,1,Suburban,2013,Good,229000.0
8496,1538,1.0,2,Urban,1957,Good,338500.0
8497,2057,3.0,2,Urban,1954,Average,382400.0
8498,858,3.0,2,Suburban,2021,New,243920.0
8499,4981,2.0,1,Urban,1974,New,1470300.0
8500,1189,3.0,2,Urban,2002,Good,316250.0
8501,1518,1.0,2,Suburban,1998,Average,237880.0
8502,920,1.0,1,Urban,2021,Good,243000.0
8503,3452,5.0,1,Urban,1970,New,1037600.0
8504,3103,4.0,2,Urban,2000,Average,647600.0
8505,3711,3.0,3,Rural,1995,Old,350990.0
8506,1599,2.0,2,Urban,1958,New,444700.0
8507,4180,1.0,1,Urban,2013,Good,1050000.0
8508,2906,1.0,1,Suburban,1972,Average,428960.0
8509,1909,1.0,1,Suburban,2009,Good,382800.0
8510,2050,4.0,3,Suburban,2008,Old,286000.0
8511,3440,4.0,1,Urban,1957,New,1011000.0
8512,2449,3.0,3,Urban,2013,New,769700.0
8513,2145,2.0,1,Urban,2003,Good,541250.0
8514,3756,4.0,1,Suburban,1964,New,887440.0
8515,3246,5.0,2,Suburban,2001,Good,678419.0771577319
8516,4164,4.0,3,Urban,2000,Good,1073000.0
8517,1284,1.0,2,Suburban,1953,Average,155440.0
8518,1602,,3,Suburban,1983,Old,187240.0
8519,2515,3.0,1,Rural,1973,New,437700.0
8520,2715,4.0,1,Suburban,1970,New,643600.0
8521,4283,1.0,3,Suburban,1951,Good,809600.0
8522,2557,5.0,2,Suburban,1956,Old,299840.0
8523,2609,5.0,3,Urban,2005,Average,568800.0
8524,3807,3.0,3,Urban,2017,Good,1033676.9973997676
8525,4025,3.0,3,Suburban,1984,Old,489000.0
8526,4295,4.0,1,Urban,1975,New,1285500.0
8527,3120,3.0,3,Urban,1967,Average,613000.0
8528,2470,1.0,1,Suburban,2013,Average,400200.0
8529,1951,1.0,2,Suburban,2005,Good,392200.0
8530,3023,1.0,1,Suburban,2004,Good,601177.2979856732
8531,3467,4.0,2,Suburban,1961,Average,522460.21137290786
8532,1010,4.0,2,Urban,1986,New,316000.0
8533,3294,3.0,2,Suburban,2001,New,808560.0
8534,3307,4.0,1,Rural,1968,Average,386840.0
8535,3763,1.0,3,Urban,1964,Good,906750.0
8536,4228,,1,Suburban,2001,Good,848600.0
8537,4175,1.0,2,Suburban,1975,New,974000.0
8538,4755,2.0,3,Urban,1994,Old,719250.0
8539,4505,3.0,1,Urban,1970,Old,657750.0
8540,4205,5.0,2,Urban,2002,Old,669750.0
8541,4838,4.0,2,Urban,1978,New,1456400.0
8542,1852,4.0,3,Suburban,1997,Average,325320.0
8543,1513,1.0,1,Rural,1968,Old,96170.0
8544,3688,1.0,3,Urban,2003,New,1111400.0
8545,1487,2.0,3,Urban,1951,New,409100.0
8546,1129,4.0,3,Suburban,1981,Good,238800.0
8547,2546,3.0,3,Rural,2011,Good,414900.0
8548,2007,1.0,1,Suburban,1956,New,429680.0
8549,2942,4.0,3,Suburban,2017,Good,637400.0
8550,1584,5.0,2,Suburban,1971,Good,324800.0
8551,3496,,2,Suburban,1978,Good,684200.0
8552,4620,1.0,2,Urban,1952,New,1335000.0
8553,4518,1.0,3,Urban,1971,Old,660687.9352630634
8554,3493,3.0,2,Urban,2002,Good,892250.0
8555,1425,1.0,1,Urban,2006,New,425500.0
8556,4508,4.0,3,Urban,1959,New,1343400.0
8557,1561,4.0,3,Suburban,1989,Average,270760.0
8558,4779,4.0,3,Urban,1969,Average,956800.0
8559,4329,5.0,1,Urban,1960,Old,650047.7883841826
8560,2355,5.0,3,Suburban,1957,Average,375800.0
8561,4433,1.0,3,Urban,1985,New,1316900.0
8562,1475,5.0,2,Urban,1974,Average,306000.0
8563,4987,5.0,2,Rural,1988,Good,773050.0
8564,836,3.0,3,Urban,2011,Average,200200.0
8565,4636,5.0,1,Urban,1970,New,1392800.0
8566,2587,2.0,2,Urban,1968,Old,363050.0
8567,3527,2.0,3,Suburban,1974,Old,409240.0
8568,4680,2.0,2,Suburban,1954,Old,522600.0
8569,2694,1.0,2,Urban,1961,Old,362100.0
8570,936,4.0,1,Suburban,1974,Good,183200.0
8571,3876,3.0,3,Urban,1954,Good,945000.0
8572,4683,1.0,2,Urban,1976,Good,1251535.1400421634
8573,1461,4.0,3,Suburban,1953,Average,218760.0
8574,2610,3.0,1,Urban,1994,Average,528000.0
8575,1214,3.0,1,Urban,1996,Average,250800.0
8576,1142,3.0,2,Urban,1977,Old,165300.0
8577,3529,,1,Rural,1984,Old,303610.0
8578,4250,2.0,2,Rural,1965,Average,482000.0
8579,4465,2.0,3,Suburban,1961,Good,866000.0
8580,4537,3.0,2,Suburban,1992,New,1097880.0
8581,4697,3.0,2,Suburban,1977,Average,745520.0
8582,2969,2.0,1,Suburban,1968,New,682560.0
8583,2678,3.0,3,Urban,2017,Good,708500.0
8584,4770,2.0,3,Suburban,2004,New,1160800.0
8585,3417,2.0,2,Suburban,1985,Old,402040.0
8586,2315,2.0,3,Rural,2011,New,439700.0
8587,1374,4.0,3,Urban,1988,Average,294800.0
8588,3667,3.0,2,Urban,1990,Average,740400.0
8589,4344,1.0,2,Rural,2009,Good,657600.0
8590,871,2.0,3,Suburban,2015,Average,166360.0
8591,3368,1.0,2,Rural,2008,New,611240.0
8592,4237,4.0,1,Suburban,1989,Old,519440.0
8593,3780,3.0,3,Suburban,1968,New,897200.0
8594,1917,2.0,2,Urban,2004,New,586100.0
8595,3186,2.0,3,Urban,1995,New,962800.0
8596,4308,2.0,3,Suburban,1953,Average,654280.0
8597,2159,1.0,1,Suburban,2011,Good,434800.0
8598,2315,4.0,1,Suburban,1974,Average,366400.0
8599,839,3.0,3,Urban,2012,New,285700.0
8600,2182,4.0,1,Suburban,2019,Good,477400.0
8601,2830,2.0,2,Suburban,1962,Good,535000.0
8602,3421,4.0,3,Rural,1953,New,600780.0
8603,2700,1.0,1,Urban,1951,New,753000.0
8604,3017,5.0,3,Urban,2016,Average,661400.0
8605,2083,,3,Urban,1979,Good,541750.0
8606,1383,3.0,2,Urban,1953,Old,177450.0
8607,1258,3.0,2,Rural,1997,Good,202700.0
8608,3065,4.0,2,Urban,1992,Average,632000.0
8609,3466,3.0,1,Rural,1994,New,629880.0
8610,1615,1.0,1,Rural,1962,Good,196250.0
8611,3311,2.0,1,Urban,1996,Old,494650.0
8612,1046,2.0,2,Suburban,1977,Average,151360.0
8613,1216,4.0,3,Urban,1986,Good,322000.0
8614,4517,2.0,2,Suburban,1977,Average,706720.0
8615,907,4.0,1,Urban,1976,Good,224750.0
8616,3431,3.0,1,Rural,1979,New,608580.0
8617,1638,3.0,1,Suburban,1955,Old,163560.0
8618,2221,1.0,2,Suburban,1958,New,488040.0
8619,4712,2.0,1,Suburban,1955,Good,899400.0
